Order_id,Date,Product,Category,Units_Sold,Price,Revenue,Discount,Units_Returned,Location,Platform,Return_flag,Return_Flag,Category_encoded,Platform_encoded,Location_encoded,Return_Prob
2609,02-01-2023,Biotin,Vitamin,173,40.72,7044.56,0.01,4,USA,Walmart,1,1,9,1,2,0.784333389301464
2610,02-01-2023,Green Tea Extract,Fat Burner,151,27.12,4095.12,0.02,1,UK,Amazon,1,1,1,0,1,0.771659227470693
2611,02-01-2023,Iron Supplement,Mineral,156,29.19,4553.64,0.03,1,USA,iHerb,1,1,4,2,2,0.7873024313518462
2612,02-01-2023,Electrolyte Powder,Hydration,131,16.76,2195.56,0.15,1,UK,iHerb,1,1,3,2,1,0.7800085930291528
2613,09-01-2023,Whey Protein,Protein,139,32.85,4566.15,0.1,1,USA,Amazon,1,1,7,0,2,0.7828957770713609
2614,09-01-2023,Vitamin C,Vitamin,150,37.95,5692.5,0.17,0,USA,Walmart,0,0,9,1,2,0.7837479096797709
2615,09-01-2023,Fish Oil,Omega,149,19.32,2878.68,0.14,3,Canada,iHerb,1,1,5,2,0,0.7701356509301005
2616,09-01-2023,Multivitamin,Vitamin,167,30.96,5170.32,0.15,0,UK,Walmart,0,0,9,1,1,0.7764093568889344
2617,09-01-2023,Pre-Workout,Performance,160,55.17,8827.2,0.0,1,USA,Walmart,1,1,6,1,2,0.7770530630285647
2618,09-01-2023,BCAA,Amino Acid,163,54.72,8919.36,0.01,2,USA,Amazon,1,1,0,0,2,0.7708837873416613
2619,09-01-2023,Creatine,Performance,152,35.68,5423.36,0.15,0,UK,Amazon,0,0,6,0,1,0.7703599411914436
2620,09-01-2023,Zinc,Mineral,141,33.42,4712.22,0.21,1,Canada,Walmart,1,1,4,1,0,0.7608782070635226
2621,09-01-2023,Collagen Peptides,Protein,170,48.54,8251.8,0.03,0,USA,Walmart,0,0,7,1,2,0.7799086118253112
2622,09-01-2023,Magnesium,Mineral,141,50.97,7186.77,0.18,4,UK,iHerb,1,1,4,2,1,0.7672478806141706
2623,09-01-2023,Ashwagandha,Herbal,158,44.95,7102.1,0.25,2,USA,Amazon,1,1,2,0,2,0.7734803614847567
2624,09-01-2023,Melatonin,Sleep Aid,133,52.54,6987.82,0.24,0,UK,iHerb,0,0,8,2,1,0.7687251250775409
2625,09-01-2023,Biotin,Vitamin,150,22.37,3355.5,0.15,1,USA,Amazon,1,1,9,0,2,0.7875545166721941
2626,09-01-2023,Green Tea Extract,Fat Burner,144,36.46,5250.24,0.11,1,Canada,iHerb,1,1,1,2,0,0.7609738519855441
2627,09-01-2023,Iron Supplement,Mineral,143,12.37,1768.91,0.05,2,UK,Walmart,1,1,4,1,1,0.7811536706757688
2628,09-01-2023,Electrolyte Powder,Hydration,161,15.43,2484.23,0.19,1,UK,iHerb,1,1,3,2,1,0.7800998117422382
2629,16-01-2023,Whey Protein,Protein,178,26.34,4688.52,0.07,2,USA,Walmart,1,1,7,1,2,0.7877424581507838
2630,16-01-2023,Vitamin C,Vitamin,129,18.79,2423.91,0.19,1,USA,iHerb,1,1,9,2,2,0.7926738378582212
2631,16-01-2023,Fish Oil,Omega,147,20.71,3044.37,0.14,4,USA,iHerb,1,1,5,2,2,0.7899442912966996
2632,16-01-2023,Multivitamin,Vitamin,128,22.15,2835.2,0.06,1,UK,Amazon,1,1,9,0,1,0.7784761484406293
2633,16-01-2023,Pre-Workout,Performance,138,41.84,5773.92,0.13,1,USA,Walmart,1,1,6,1,2,0.7807477466699931
2634,16-01-2023,BCAA,Amino Acid,138,30.06,4148.28,0.2,2,UK,Amazon,1,1,0,0,1,0.7679417686556458
2635,16-01-2023,Creatine,Performance,134,55.41,7424.94,0.13,3,Canada,Amazon,1,1,6,0,0,0.7519516517529828
2636,16-01-2023,Zinc,Mineral,125,36.97,4621.25,0.22,0,UK,Walmart,0,0,4,1,1,0.7700172737026648
2637,16-01-2023,Collagen Peptides,Protein,140,53.29,7460.6,0.23,5,UK,iHerb,1,1,7,2,1,0.7678577504312815
2638,16-01-2023,Magnesium,Mineral,181,12.39,2242.59,0.04,1,UK,Walmart,1,1,4,1,1,0.7812479290642981
2639,16-01-2023,Ashwagandha,Herbal,137,55.87,7654.19,0.12,0,USA,Walmart,0,0,2,1,2,0.7728717541113164
2640,16-01-2023,Melatonin,Sleep Aid,148,38.88,5754.24,0.11,0,UK,iHerb,0,0,8,2,1,0.7753516289327387
2641,16-01-2023,Biotin,Vitamin,149,17.79,2650.71,0.05,2,USA,iHerb,1,1,9,2,2,0.7943979807816774
2642,16-01-2023,Green Tea Extract,Fat Burner,141,23.58,3324.78,0.01,1,Canada,iHerb,1,1,1,2,0,0.7671317663841859
2643,16-01-2023,Iron Supplement,Mineral,138,42.06,5804.28,0.23,2,USA,Walmart,1,1,4,1,2,0.7783272041907486
2644,16-01-2023,Electrolyte Powder,Hydration,137,42.09,5766.33,0.17,2,UK,Amazon,1,1,3,0,1,0.7656018315358214
2645,23-01-2023,Whey Protein,Protein,153,41.83,6399.99,0.07,0,USA,iHerb,0,0,7,2,2,0.7841732349323076
2646,23-01-2023,Vitamin C,Vitamin,154,14.0,2156.0,0.0,2,Canada,Walmart,1,1,9,1,0,0.7741082886421283
2647,23-01-2023,Fish Oil,Omega,145,28.76,4170.2,0.12,1,UK,iHerb,1,1,5,2,1,0.7771046165152414
2648,23-01-2023,Multivitamin,Vitamin,155,58.19,9019.45,0.23,3,Canada,iHerb,1,1,9,2,0,0.7565570245975125
2649,23-01-2023,Pre-Workout,Performance,171,36.82,6296.22,0.19,2,UK,iHerb,1,1,6,2,1,0.7739724480321309
2650,23-01-2023,BCAA,Amino Acid,168,59.89,10061.52,0.09,3,Canada,Amazon,1,1,0,0,0,0.7462417366960792
2651,23-01-2023,Creatine,Performance,157,26.29,4127.53,0.2,3,UK,Walmart,1,1,6,1,1,0.775675166384768
2652,23-01-2023,Zinc,Mineral,139,29.61,4115.79,0.25,1,USA,Amazon,1,1,4,0,2,0.7806252001020032
2653,23-01-2023,Collagen Peptides,Protein,140,42.69,5976.6,0.02,2,UK,Walmart,1,1,7,1,1,0.7719337242927091
2654,23-01-2023,Magnesium,Mineral,173,13.38,2314.74,0.25,2,UK,iHerb,1,1,4,2,1,0.780912376545004
2655,23-01-2023,Ashwagandha,Herbal,136,18.56,2524.16,0.21,0,UK,iHerb,0,0,2,2,1,0.778056758487635
2656,23-01-2023,Melatonin,Sleep Aid,140,39.31,5503.4,0.2,2,USA,iHerb,1,1,8,2,2,0.7844448469655202
2657,23-01-2023,Biotin,Vitamin,139,42.21,5867.19,0.04,4,UK,iHerb,1,1,9,2,1,0.7754733955778248
2658,23-01-2023,Green Tea Extract,Fat Burner,150,56.86,8529.0,0.15,2,Canada,Amazon,1,1,1,0,0,0.747544108953297
2659,23-01-2023,Iron Supplement,Mineral,151,11.66,1760.66,0.07,1,UK,iHerb,1,1,4,2,1,0.7833798968074656
2660,23-01-2023,Electrolyte Powder,Hydration,128,29.68,3799.04,0.07,0,Canada,iHerb,0,0,3,2,0,0.7654698176742795
2661,30-01-2023,Whey Protein,Protein,158,29.75,4700.5,0.14,1,UK,Amazon,1,1,7,0,1,0.773424845894825
2662,30-01-2023,Vitamin C,Vitamin,154,34.43,5302.22,0.16,3,Canada,iHerb,1,1,9,2,0,0.7667582993414808
2663,30-01-2023,Fish Oil,Omega,146,39.88,5822.48,0.23,1,USA,Walmart,1,1,5,1,2,0.7798073260400795
2664,30-01-2023,Multivitamin,Vitamin,143,12.46,1781.78,0.03,0,UK,iHerb,0,0,9,2,1,0.7867134000023933
2665,30-01-2023,Pre-Workout,Performance,164,53.08,8705.12,0.11,0,USA,iHerb,0,0,6,2,2,0.7789073483953053
2666,30-01-2023,BCAA,Amino Acid,146,41.22,6018.12,0.17,1,UK,Amazon,1,1,0,0,1,0.7638800700905984
2667,30-01-2023,Creatine,Performance,164,51.5,8446.0,0.05,3,USA,iHerb,1,1,6,2,2,0.7801159141182614
2668,30-01-2023,Zinc,Mineral,143,52.17,7460.31,0.24,2,Canada,Walmart,1,1,4,1,0,0.7529953748896223
2669,30-01-2023,Collagen Peptides,Protein,140,33.33,4666.2,0.22,0,USA,Amazon,0,0,7,0,2,0.7814997666505246
2670,30-01-2023,Magnesium,Mineral,163,50.43,8220.09,0.23,1,Canada,Amazon,1,1,4,0,0,0.7514483394595501
2671,30-01-2023,Ashwagandha,Herbal,145,36.47,5288.15,0.17,2,UK,iHerb,1,1,2,2,1,0.7716296285268334
2672,30-01-2023,Melatonin,Sleep Aid,136,19.79,2691.44,0.23,0,UK,Walmart,0,0,8,1,1,0.7791531473576913
2673,30-01-2023,Biotin,Vitamin,159,25.89,4116.51,0.08,2,Canada,iHerb,1,1,9,2,0,0.7709284240461658
2674,30-01-2023,Green Tea Extract,Fat Burner,152,25.37,3856.24,0.17,2,Canada,iHerb,1,1,1,2,0,0.7647214643814069
2675,30-01-2023,Iron Supplement,Mineral,135,34.14,4608.9,0.09,1,Canada,Walmart,1,1,4,1,0,0.7618894798386635
2676,30-01-2023,Electrolyte Powder,Hydration,157,45.47,7138.79,0.23,2,UK,Walmart,1,1,3,1,1,0.7659125756627899
2677,06-02-2023,Whey Protein,Protein,154,53.22,8195.88,0.07,2,UK,iHerb,1,1,7,2,1,0.7695782970774077
2678,06-02-2023,Vitamin C,Vitamin,158,13.02,2057.16,0.2,0,USA,iHerb,0,0,9,2,2,0.7946457138934454
2679,06-02-2023,Fish Oil,Omega,157,53.12,8339.84,0.04,1,UK,Walmart,1,1,5,1,1,0.7663079682008344
2680,06-02-2023,Multivitamin,Vitamin,153,27.04,4137.12,0.12,1,UK,iHerb,1,1,9,2,1,0.7803898558691224
2681,06-02-2023,Pre-Workout,Performance,148,38.31,5669.88,0.06,5,Canada,iHerb,1,1,6,2,0,0.7642415966862507
2682,06-02-2023,BCAA,Amino Acid,150,33.85,5077.5,0.22,0,UK,Walmart,0,0,0,1,1,0.7685143033383478
2683,06-02-2023,Creatine,Performance,156,18.48,2882.88,0.2,1,USA,Amazon,1,1,6,0,2,0.7865602379971676
2684,06-02-2023,Zinc,Mineral,142,41.93,5954.06,0.22,2,UK,Walmart,1,1,4,1,1,0.768088004764787
2685,06-02-2023,Collagen Peptides,Protein,159,12.74,2025.66,0.19,2,USA,Amazon,1,1,7,0,2,0.789398847267833
2686,06-02-2023,Magnesium,Mineral,127,14.12,1793.24,0.18,1,Canada,Walmart,1,1,4,1,0,0.768800946759705
2687,06-02-2023,Ashwagandha,Herbal,179,40.3,7213.7,0.05,2,USA,Amazon,1,1,2,0,2,0.7773270844355054
2688,06-02-2023,Melatonin,Sleep Aid,158,50.75,8018.5,0.21,0,Canada,Walmart,0,0,8,1,0,0.756732479252738
2689,06-02-2023,Biotin,Vitamin,144,34.93,5029.92,0.05,1,UK,Amazon,1,1,9,0,1,0.7737161955071484
2690,06-02-2023,Green Tea Extract,Fat Burner,147,50.49,7422.03,0.1,0,UK,Amazon,0,0,1,0,1,0.7616526527682952
2691,06-02-2023,Iron Supplement,Mineral,145,43.14,6255.3,0.21,2,UK,Walmart,1,1,4,1,1,0.7677218121396742
2692,06-02-2023,Electrolyte Powder,Hydration,146,19.31,2819.26,0.07,2,Canada,Walmart,1,1,3,1,0,0.7672610510842807
2693,13-02-2023,Whey Protein,Protein,168,33.26,5587.68,0.02,0,Canada,Amazon,0,0,7,0,0,0.7627706096386273
2694,13-02-2023,Vitamin C,Vitamin,145,40.46,5866.7,0.0,5,USA,iHerb,1,1,9,2,2,0.7866704409823373
2695,13-02-2023,Fish Oil,Omega,145,36.75,5328.75,0.03,2,UK,iHerb,1,1,5,2,1,0.7749946018121883
2696,13-02-2023,Multivitamin,Vitamin,158,35.73,5645.34,0.02,2,UK,Walmart,1,1,9,1,1,0.7759389093760789
2697,13-02-2023,Pre-Workout,Performance,170,23.18,3940.6,0.23,1,Canada,Walmart,1,1,6,1,0,0.7660940075282245
2698,13-02-2023,BCAA,Amino Acid,155,39.82,6172.1,0.1,1,UK,iHerb,1,1,0,2,1,0.7697173681714767
2699,13-02-2023,Creatine,Performance,159,42.18,6706.62,0.06,0,Canada,Walmart,0,0,6,1,0,0.7604038673490005
2700,13-02-2023,Zinc,Mineral,162,25.34,4105.08,0.03,0,Canada,Walmart,0,0,4,1,0,0.7660087922097014
2701,13-02-2023,Collagen Peptides,Protein,144,55.94,8055.36,0.22,3,UK,Walmart,1,1,7,1,1,0.7646491632040812
2702,13-02-2023,Magnesium,Mineral,169,20.97,3543.93,0.2,1,Canada,Amazon,1,1,4,0,0,0.7636245673143944
2703,13-02-2023,Ashwagandha,Herbal,141,35.75,5040.75,0.08,0,UK,Walmart,0,0,2,1,1,0.7706109044888424
2704,13-02-2023,Melatonin,Sleep Aid,148,38.53,5702.44,0.22,0,Canada,Amazon,0,0,8,0,0,0.759201813942768
2705,13-02-2023,Biotin,Vitamin,136,33.17,4511.12,0.17,2,Canada,Walmart,1,1,9,1,0,0.7648676709661634
2706,13-02-2023,Green Tea Extract,Fat Burner,146,37.55,5482.3,0.03,1,UK,iHerb,1,1,1,2,1,0.7720070924213766
2707,13-02-2023,Iron Supplement,Mineral,139,15.56,2162.84,0.01,2,UK,Amazon,1,1,4,0,1,0.7781798761736594
2708,13-02-2023,Electrolyte Powder,Hydration,154,43.02,6625.08,0.03,1,USA,iHerb,1,1,3,2,2,0.7815340172637869
2709,20-02-2023,Whey Protein,Protein,134,47.35,6344.9,0.05,1,UK,iHerb,1,1,7,2,1,0.7720595702239964
2710,20-02-2023,Vitamin C,Vitamin,162,20.5,3321.0,0.2,2,Canada,iHerb,1,1,9,2,0,0.7717505092398022
2711,20-02-2023,Fish Oil,Omega,157,38.18,5994.26,0.18,1,USA,Amazon,1,1,5,0,2,0.778774169980399
2712,20-02-2023,Multivitamin,Vitamin,145,25.44,3688.8,0.14,2,UK,iHerb,1,1,9,2,1,0.7807860873258435
2713,20-02-2023,Pre-Workout,Performance,147,50.28,7391.16,0.18,1,UK,Walmart,1,1,6,1,1,0.7666142551972417
2714,20-02-2023,BCAA,Amino Acid,144,53.81,7748.64,0.22,0,USA,iHerb,0,0,0,2,2,0.7735056618882314
2715,20-02-2023,Creatine,Performance,147,58.88,8655.36,0.17,1,Canada,Amazon,1,1,6,0,0,0.7500854404822609
2716,20-02-2023,Zinc,Mineral,131,47.63,6239.53,0.12,1,USA,Walmart,1,1,4,1,2,0.7773507729784842
2717,20-02-2023,Collagen Peptides,Protein,168,22.45,3771.6,0.23,3,Canada,Amazon,1,1,7,0,0,0.76478653242902
2718,20-02-2023,Magnesium,Mineral,163,17.16,2797.08,0.01,1,USA,iHerb,1,1,4,2,2,0.791877090581651
2719,20-02-2023,Ashwagandha,Herbal,160,46.46,7433.6,0.06,1,USA,Walmart,1,1,2,1,2,0.7770882116871083
2720,20-02-2023,Melatonin,Sleep Aid,146,15.48,2260.08,0.12,1,UK,Walmart,1,1,8,1,1,0.7818917592136254
2721,20-02-2023,Biotin,Vitamin,157,37.21,5841.97,0.01,2,UK,Amazon,1,1,9,0,1,0.7732585310603364
2722,20-02-2023,Green Tea Extract,Fat Burner,124,44.25,5487.0,0.05,2,Canada,iHerb,1,1,1,2,0,0.7585117533958291
2723,20-02-2023,Iron Supplement,Mineral,170,25.26,4294.2,0.15,4,UK,Walmart,1,1,4,1,1,0.7752541038248032
2724,20-02-2023,Electrolyte Powder,Hydration,143,10.47,1497.21,0.0,2,USA,Walmart,1,1,3,1,2,0.7916652513451534
2725,27-02-2023,Whey Protein,Protein,160,56.5,9040.0,0.03,1,USA,Walmart,1,1,7,1,2,0.7769017247472412
2726,27-02-2023,Vitamin C,Vitamin,169,44.11,7454.59,0.13,0,UK,iHerb,0,0,9,2,1,0.7738117761182338
2727,27-02-2023,Fish Oil,Omega,142,52.62,7472.04,0.18,2,UK,Amazon,1,1,5,0,1,0.7627173126232474
2728,27-02-2023,Multivitamin,Vitamin,150,15.96,2394.0,0.1,0,Canada,Amazon,0,0,9,0,0,0.770069723283369
2729,27-02-2023,Pre-Workout,Performance,139,30.93,4299.27,0.01,1,Canada,iHerb,1,1,6,2,0,0.7676724437649777
2730,27-02-2023,BCAA,Amino Acid,152,57.16,8688.32,0.02,3,USA,Walmart,1,1,0,1,2,0.7720768450509738
2731,27-02-2023,Creatine,Performance,145,30.09,4363.05,0.02,2,UK,Amazon,1,1,6,0,1,0.7738754829136213
2732,27-02-2023,Zinc,Mineral,123,46.15,5676.45,0.1,0,USA,iHerb,0,0,4,2,2,0.7803028277602632
2733,27-02-2023,Collagen Peptides,Protein,160,56.13,8980.8,0.09,1,USA,iHerb,1,1,7,2,2,0.7786206790545289
2734,27-02-2023,Magnesium,Mineral,145,47.55,6894.75,0.08,1,UK,iHerb,1,1,4,2,1,0.769639770665265
2735,27-02-2023,Ashwagandha,Herbal,147,55.89,8215.83,0.17,1,Canada,Walmart,1,1,2,1,0,0.7508258710264508
2736,27-02-2023,Melatonin,Sleep Aid,161,13.03,2097.83,0.02,0,UK,Amazon,0,0,8,0,1,0.7816549506576947
2737,27-02-2023,Biotin,Vitamin,148,25.65,3796.2,0.1,3,Canada,Walmart,1,1,9,1,0,0.7685585775770557
2738,27-02-2023,Green Tea Extract,Fat Burner,164,23.34,3827.76,0.03,0,Canada,Walmart,0,0,1,1,0,0.7647346283727174
2739,27-02-2023,Iron Supplement,Mineral,132,37.59,4961.88,0.02,0,Canada,Amazon,0,0,4,0,0,0.7589573582133277
2740,27-02-2023,Electrolyte Powder,Hydration,137,40.79,5588.23,0.14,0,USA,Walmart,0,0,3,1,2,0.7790705355586729
2741,06-03-2023,Whey Protein,Protein,145,21.32,3091.4,0.22,4,UK,iHerb,1,1,7,2,1,0.7802053938100912
2742,06-03-2023,Vitamin C,Vitamin,155,42.14,6531.7,0.01,6,USA,iHerb,1,1,9,2,2,0.7859522225232571
2743,06-03-2023,Fish Oil,Omega,131,22.64,2965.84,0.1,2,USA,iHerb,1,1,5,2,2,0.7896378708977208
2744,06-03-2023,Multivitamin,Vitamin,148,26.72,3954.56,0.09,4,USA,Amazon,1,1,9,0,2,0.7865564725600395
2745,06-03-2023,Pre-Workout,Performance,162,19.99,3238.38,0.2,0,USA,Walmart,0,0,6,1,2,0.7881339608657318
2746,06-03-2023,BCAA,Amino Acid,139,54.02,7508.78,0.03,0,USA,Walmart,0,0,0,1,2,0.7731803095904692
2747,06-03-2023,Creatine,Performance,150,38.44,5766.0,0.11,1,UK,Walmart,1,1,6,1,1,0.7719557427090468
2748,06-03-2023,Zinc,Mineral,132,51.05,6738.6,0.22,0,Canada,Walmart,0,0,4,1,0,0.7536723821302381
2749,06-03-2023,Collagen Peptides,Protein,133,40.41,5374.53,0.18,1,UK,iHerb,1,1,7,2,1,0.7733697876229328
2750,06-03-2023,Magnesium,Mineral,156,56.77,8856.12,0.02,0,UK,Walmart,0,0,4,1,1,0.7643993034768611
2751,06-03-2023,Ashwagandha,Herbal,127,49.63,6303.01,0.14,0,USA,Amazon,0,0,2,0,2,0.772831193381065
2752,06-03-2023,Melatonin,Sleep Aid,141,38.04,5363.64,0.06,0,USA,Walmart,0,0,8,1,2,0.7841756617232998
2753,06-03-2023,Biotin,Vitamin,159,32.62,5186.58,0.03,3,Canada,iHerb,1,1,9,2,0,0.7688445913969754
2754,06-03-2023,Green Tea Extract,Fat Burner,152,34.77,5285.04,0.24,3,Canada,Walmart,1,1,1,1,0,0.7579150617522047
2755,06-03-2023,Iron Supplement,Mineral,153,26.15,4000.95,0.09,0,UK,Amazon,0,0,4,0,1,0.7733170456875785
2756,06-03-2023,Electrolyte Powder,Hydration,153,48.68,7448.04,0.04,1,Canada,Walmart,1,1,3,1,0,0.7559081245359242
2757,13-03-2023,Whey Protein,Protein,137,17.9,2452.3,0.23,0,USA,Amazon,0,0,7,0,2,0.7871153277571499
2758,13-03-2023,Vitamin C,Vitamin,142,32.92,4674.64,0.01,1,UK,Walmart,1,1,9,1,1,0.7771101165178959
2759,13-03-2023,Fish Oil,Omega,153,38.19,5843.07,0.02,2,UK,Amazon,1,1,5,0,1,0.7700796608854474
2760,13-03-2023,Multivitamin,Vitamin,172,27.09,4659.48,0.08,0,USA,Amazon,0,0,9,0,2,0.786520367775887
2761,13-03-2023,Pre-Workout,Performance,155,32.97,5110.35,0.23,0,USA,Amazon,0,0,6,0,2,0.7808789449682705
2762,13-03-2023,BCAA,Amino Acid,139,35.14,4884.46,0.08,0,UK,iHerb,0,0,0,2,1,0.7717388268947939
2763,13-03-2023,Creatine,Performance,159,44.38,7056.42,0.09,1,Canada,Walmart,1,1,6,1,0,0.759198659537779
2764,13-03-2023,Zinc,Mineral,173,35.01,6056.73,0.21,2,Canada,Walmart,1,1,4,1,0,0.7602440896159769
2765,13-03-2023,Collagen Peptides,Protein,142,44.01,6249.42,0.22,0,Canada,Walmart,0,0,7,1,0,0.7586309385925439
2766,13-03-2023,Magnesium,Mineral,127,21.64,2748.28,0.07,0,Canada,iHerb,0,0,4,2,0,0.7692956272346791
2767,13-03-2023,Ashwagandha,Herbal,138,56.7,7824.6,0.04,0,Canada,Walmart,0,0,2,1,0,0.7519400664404182
2768,13-03-2023,Melatonin,Sleep Aid,160,15.24,2438.4,0.21,1,Canada,Walmart,1,1,8,1,0,0.7707613040404868
2769,13-03-2023,Biotin,Vitamin,141,51.11,7206.51,0.19,3,UK,iHerb,1,1,9,2,1,0.7704863830353562
2770,13-03-2023,Green Tea Extract,Fat Burner,172,31.19,5364.68,0.0,3,USA,Amazon,1,1,1,0,2,0.7806159324451701
2771,13-03-2023,Iron Supplement,Mineral,136,26.47,3599.92,0.09,0,Canada,iHerb,0,0,4,2,0,0.767200390743956
2772,13-03-2023,Electrolyte Powder,Hydration,144,11.28,1624.32,0.1,0,UK,Walmart,0,0,3,1,1,0.780398098237577
2773,20-03-2023,Whey Protein,Protein,145,22.61,3278.45,0.22,1,Canada,Amazon,1,1,7,0,0,0.7648305764330927
2774,20-03-2023,Vitamin C,Vitamin,141,17.11,2412.51,0.06,1,UK,Walmart,1,1,9,1,1,0.782543692862185
2775,20-03-2023,Fish Oil,Omega,140,34.57,4839.8,0.19,4,USA,Walmart,1,1,5,1,2,0.7822035078991502
2776,20-03-2023,Multivitamin,Vitamin,133,25.98,3455.34,0.04,2,USA,Walmart,1,1,9,1,2,0.7894469916575912
2777,20-03-2023,Pre-Workout,Performance,160,36.89,5902.4,0.01,2,USA,Walmart,1,1,6,1,2,0.7838106420234914
2778,20-03-2023,BCAA,Amino Acid,161,23.27,3746.47,0.17,1,Canada,iHerb,1,1,0,2,0,0.7648606752704064
2779,20-03-2023,Creatine,Performance,152,29.06,4417.12,0.18,3,UK,iHerb,1,1,6,2,1,0.7770347297593607
2780,20-03-2023,Zinc,Mineral,150,52.78,7917.0,0.12,3,USA,iHerb,1,1,4,2,2,0.777597764816351
2781,20-03-2023,Collagen Peptides,Protein,137,42.87,5873.19,0.22,3,Canada,Walmart,1,1,7,1,0,0.7590877957835687
2782,20-03-2023,Magnesium,Mineral,155,26.57,4118.35,0.25,1,UK,Amazon,1,1,4,0,1,0.7714810269739121
2783,20-03-2023,Ashwagandha,Herbal,159,40.43,6428.37,0.1,4,USA,Walmart,1,1,2,1,2,0.7789576584488189
2784,20-03-2023,Melatonin,Sleep Aid,152,10.38,1577.76,0.14,2,UK,Amazon,1,1,8,0,1,0.7814262368679019
2785,20-03-2023,Biotin,Vitamin,149,58.73,8750.77,0.06,1,UK,Amazon,1,1,9,0,1,0.7643535589022257
2786,20-03-2023,Green Tea Extract,Fat Burner,125,29.0,3625.0,0.01,1,UK,Amazon,1,1,1,0,1,0.771038063139978
2787,20-03-2023,Iron Supplement,Mineral,139,59.37,8252.43,0.2,5,Canada,Walmart,1,1,4,1,0,0.7504970637671539
2788,20-03-2023,Electrolyte Powder,Hydration,157,32.06,5033.42,0.2,1,USA,Amazon,1,1,3,0,2,0.779559143919517
2789,27-03-2023,Whey Protein,Protein,157,22.67,3559.19,0.22,1,UK,Walmart,1,1,7,1,1,0.7775077044759791
2790,27-03-2023,Vitamin C,Vitamin,139,30.89,4293.71,0.19,1,Canada,iHerb,1,1,9,2,0,0.7678237078598262
2791,27-03-2023,Fish Oil,Omega,146,39.22,5726.12,0.1,0,Canada,iHerb,0,0,5,2,0,0.7627611239842643
2792,27-03-2023,Multivitamin,Vitamin,168,53.16,8930.88,0.09,2,UK,iHerb,1,1,9,2,1,0.7707450057724864
2793,27-03-2023,Pre-Workout,Performance,171,38.35,6557.85,0.19,3,USA,iHerb,1,1,6,2,2,0.7836062314885693
2794,27-03-2023,BCAA,Amino Acid,151,47.88,7229.88,0.21,2,USA,iHerb,1,1,0,2,2,0.7758763048537458
2795,27-03-2023,Creatine,Performance,148,28.13,4163.24,0.03,0,USA,Walmart,0,0,6,1,2,0.7868441590798063
2796,27-03-2023,Zinc,Mineral,142,44.43,6309.06,0.02,0,USA,Amazon,0,0,4,0,2,0.7773948071049391
2797,27-03-2023,Collagen Peptides,Protein,131,23.39,3064.09,0.14,4,USA,Walmart,1,1,7,1,2,0.7881257214953872
2798,27-03-2023,Magnesium,Mineral,166,18.8,3120.8,0.07,0,UK,Amazon,0,0,4,0,1,0.7763330949971052
2799,27-03-2023,Ashwagandha,Herbal,161,37.83,6090.63,0.06,1,UK,iHerb,1,1,2,2,1,0.772258013530185
2800,27-03-2023,Melatonin,Sleep Aid,164,53.55,8782.2,0.16,4,UK,Walmart,1,1,8,1,1,0.7669146012394774
2801,27-03-2023,Biotin,Vitamin,142,44.51,6320.42,0.1,3,USA,iHerb,1,1,9,2,2,0.7841724323457369
2802,27-03-2023,Green Tea Extract,Fat Burner,146,52.64,7685.44,0.16,0,USA,iHerb,0,0,1,2,2,0.7752456636511089
2803,27-03-2023,Iron Supplement,Mineral,151,48.93,7388.43,0.08,1,UK,iHerb,1,1,4,2,1,0.7691035150752459
2804,27-03-2023,Electrolyte Powder,Hydration,162,17.93,2904.66,0.1,1,UK,iHerb,1,1,3,2,1,0.7800796226647118
2805,03-04-2023,Whey Protein,Protein,174,24.85,4323.9,0.06,3,Canada,Walmart,1,1,7,1,0,0.7679323602190822
2806,03-04-2023,Vitamin C,Vitamin,156,28.85,4500.6,0.13,1,UK,Walmart,1,1,9,1,1,0.7774165849924288
2807,03-04-2023,Fish Oil,Omega,167,55.43,9256.81,0.11,2,USA,Amazon,1,1,5,0,2,0.7729293383265691
2808,03-04-2023,Multivitamin,Vitamin,124,33.85,4197.4,0.11,1,Canada,Amazon,1,1,9,0,0,0.7629516611428585
2809,03-04-2023,Pre-Workout,Performance,176,32.59,5735.84,0.05,3,Canada,Amazon,1,1,6,0,0,0.7620200051181856
2810,03-04-2023,BCAA,Amino Acid,132,44.86,5921.52,0.09,3,Canada,Amazon,1,1,0,0,0,0.7524241491219168
2811,03-04-2023,Creatine,Performance,152,39.23,5962.96,0.11,1,USA,Amazon,1,1,6,0,2,0.7797533306158082
2812,03-04-2023,Zinc,Mineral,127,19.89,2526.03,0.14,1,Canada,Walmart,1,1,4,1,0,0.7669730904037919
2813,03-04-2023,Collagen Peptides,Protein,154,31.06,4783.24,0.21,1,USA,Amazon,1,1,7,0,2,0.7824488103460646
2814,03-04-2023,Magnesium,Mineral,155,42.67,6613.85,0.21,4,Canada,iHerb,1,1,4,2,0,0.7595015868658104
2815,03-04-2023,Ashwagandha,Herbal,153,38.19,5843.07,0.04,3,USA,iHerb,1,1,2,2,2,0.7825834880799007
2816,03-04-2023,Melatonin,Sleep Aid,170,24.02,4083.4,0.04,2,Canada,iHerb,1,1,8,2,0,0.7713962860909102
2817,03-04-2023,Biotin,Vitamin,143,43.55,6227.65,0.16,1,Canada,Amazon,1,1,9,0,0,0.758543591448022
